frame,time_s,total_kinetic_energy_J
208,0.8666666666666667,0.11727531464741035
209,0.8708333333333333,0.11849867638360918
210,0.875,0.11972943704724007
211,0.8791666666666667,0.12096674744494604
212,0.8833333333333333,0.12220924130678619
213,0.8875,0.12345864885506956
214,0.8916666666666667,0.12471393684576199
215,0.8958333333333334,0.12597570423314022
216,0.9,0.1272439745199049
217,0.9041666666666667,0.12851853765862223
218,0.9083333333333333,0.12979765187031606
219,0.9125,0.13108452708552362
220,0.9166666666666666,0.1323774861230163
221,0.9208333333333333,0.13367617376530289
222,0.925,0.13498103368536443
223,0.9291666666666667,0.13629292798386158
224,0.9333333333333333,0.13760993130714771
225,0.9375,0.13893345688471417
226,0.9416666666666667,0.14026340315440355
227,0.9458333333333333,0.1415992639408903
228,0.95,0.142940477075443
229,0.9541666666666667,0.14428969548019993
230,0.9583333333333334,0.14564473422010468
231,0.9625,0.1470035565592252
232,0.9666666666666667,0.14837143934206784
233,0.9708333333333333,0.14974511704838886
234,0.975,0.15112180021858218
235,0.9791666666666666,0.15250884876922333
236,0.9833333333333333,0.1538990594229699
237,0.9875,0.15529726493739068
238,0.9916666666666667,0.15670023198570054
239,0.9958333333333333,0.15811063157815844
240,1.0,0.1595259111809062
241,1.0041666666666667,0.16094845573630867
242,1.0083333333333333,0.16237587320404853
243,1.0125,0.16380989845939212
244,1.0166666666666666,0.1652507636140026
245,1.0208333333333333,0.16669760324109964
246,1.025,0.16814925688147467
247,1.0291666666666666,0.16960872848078604
248,1.0333333333333334,0.17107233146910206
249,1.0375,0.1725445379946889
250,1.0416666666666667,0.1740210819879064
251,1.0458333333333334,0.0
252,1.05,0.0
253,1.0541666666666667,0.0
254,1.0583333333333333,0.0
255,1.0625,0.0
256,1.0666666666666667,0.0
257,1.0708333333333333,0.0
258,1.075,0.0
259,1.0791666666666666,0.0
260,1.0833333333333333,0.0
261,1.0875,0.0
262,1.0916666666666666,0.0
263,1.0958333333333334,0.0
264,1.1,0.0
265,1.1041666666666667,0.0
266,1.1083333333333334,0.0
267,1.1125,0.0
268,1.1166666666666667,0.0
269,1.1208333333333333,0.0
270,1.125,0.0
271,1.1291666666666667,0.0
272,1.1333333333333333,0.0
273,1.1375,0.0
274,1.1416666666666666,0.0
275,1.1458333333333333,0.0
276,1.15,0.0
277,1.1541666666666666,0.0
278,1.1583333333333334,0.0
279,1.1625,0.0
280,1.1666666666666667,0.0
281,1.1708333333333334,0.0
282,1.175,0.0
283,1.1791666666666667,0.0
284,1.1833333333333333,0.0
285,1.1875,0.0
286,1.1916666666666667,0.0
287,1.1958333333333333,0.0
288,1.2,0.0
289,1.2041666666666666,0.0
290,1.2083333333333333,0.0
291,1.2125,0.0
292,1.2166666666666666,0.0
293,1.2208333333333334,0.0
294,1.225,0.0
295,1.2291666666666667,0.0
296,1.2333333333333334,0.0
297,1.2375,0.0
298,1.2416666666666667,0.0
299,1.2458333333333333,0.0
300,1.25,0.0
301,1.2541666666666667,0.0
302,1.2583333333333333,0.0
303,1.2625,0.0
304,1.2666666666666666,0.0
305,1.2708333333333333,0.0
306,1.275,0.0
307,1.2791666666666666,0.0
308,1.2833333333333334,0.0
309,1.2875,0.0
310,1.2916666666666667,0.0
311,1.2958333333333334,0.0
312,1.3,0.0
313,1.3041666666666667,0.0
314,1.3083333333333333,0.0
315,1.3125,0.0
316,1.3166666666666667,0.0
317,1.3208333333333333,0.0
318,1.325,0.0
319,1.3291666666666666,0.0
320,1.3333333333333333,0.0
321,1.3375,0.0
322,1.3416666666666666,0.0
323,1.3458333333333334,0.0
324,1.35,0.0
325,1.3541666666666667,0.0
326,1.3583333333333334,0.0
327,1.3625,0.0
328,1.3666666666666667,0.0
329,1.3708333333333333,0.0
330,1.375,0.0
331,1.3791666666666667,0.0
332,1.3833333333333333,0.0
333,1.3875,0.0
334,1.3916666666666666,0.0
335,1.3958333333333333,0.0
336,1.4,0.0
337,1.4041666666666666,0.0
338,1.4083333333333334,0.0
339,1.4125,0.0
340,1.4166666666666667,0.0
341,1.4208333333333334,0.0
342,1.425,0.0
343,1.4291666666666667,0.0
344,1.4333333333333333,0.0
345,1.4375,0.0
346,1.4416666666666667,0.0
347,1.4458333333333333,0.0
348,1.45,0.0
349,1.4541666666666666,0.0
350,1.4583333333333333,0.0
351,1.4625,0.0
352,1.4666666666666666,0.0
353,1.4708333333333334,0.0
354,1.475,0.0
355,1.4791666666666667,0.0
356,1.4833333333333334,0.0
357,1.4875,0.0
358,1.4916666666666667,0.0
359,1.4958333333333333,0.0
360,1.5,0.0
361,1.5041666666666667,0.0
362,1.5083333333333333,0.0
363,1.5125,0.0
364,1.5166666666666666,0.0
365,1.5208333333333333,0.0
366,1.525,0.0
367,1.5291666666666666,0.0
368,1.5333333333333334,0.0
369,1.5375,0.0
370,1.5416666666666667,0.0
371,1.5458333333333334,0.0
372,1.55,0.0
373,1.5541666666666667,0.0
374,1.5583333333333333,0.0
375,1.5625,0.0
376,1.5666666666666667,0.0
377,1.5708333333333333,0.0
378,1.575,0.0
379,1.5791666666666666,0.0
380,1.5833333333333333,0.0
381,1.5875,0.0
382,1.5916666666666666,0.0
383,1.5958333333333334,0.0
384,1.6,0.0
385,1.6041666666666667,0.0
386,1.6083333333333334,0.0
387,1.6125,0.0
388,1.6166666666666667,0.0
389,1.6208333333333333,0.0
390,1.625,0.0
391,1.6291666666666667,0.0
392,1.6333333333333333,0.0
393,1.6375,0.0
394,1.6416666666666666,0.0
395,1.6458333333333333,0.0
396,1.65,0.0
397,1.6541666666666666,0.0
398,1.6583333333333334,0.0
399,1.6625,0.0
400,1.6666666666666667,0.0
401,1.6708333333333334,0.0
402,1.675,0.0
403,1.6791666666666667,0.0
404,1.6833333333333333,0.0
405,1.6875,0.0
406,1.6916666666666667,0.0
407,1.6958333333333333,0.0
408,1.7,0.0
409,1.7041666666666666,0.0
410,1.7083333333333333,0.0
411,1.7125,0.0
412,1.7166666666666666,0.0
413,1.7208333333333334,0.0
414,1.725,0.0
415,1.7291666666666667,0.0
416,1.7333333333333334,0.0
417,1.7375,0.0
418,1.7416666666666667,0.0
419,1.7458333333333333,0.0
420,1.75,0.0
421,1.7541666666666667,0.0
422,1.7583333333333333,0.0
423,1.7625,0.0
424,1.7666666666666666,0.0
425,1.7708333333333333,0.0
426,1.775,0.0
427,1.7791666666666666,0.0
428,1.7833333333333334,0.0
429,1.7875,0.0
430,1.7916666666666667,0.0
431,1.7958333333333334,0.0
432,1.8,0.0
433,1.8041666666666667,0.0
434,1.8083333333333333,0.0
435,1.8125,0.0
436,1.8166666666666667,0.0
437,1.8208333333333333,0.0
438,1.825,0.0
439,1.8291666666666666,0.0
440,1.8333333333333333,0.0
441,1.8375,0.0
442,1.8416666666666666,0.0
443,1.8458333333333334,0.0
444,1.85,0.0
445,1.8541666666666667,0.0
446,1.8583333333333334,0.0
447,1.8625,0.0
448,1.8666666666666667,0.0
449,1.8708333333333333,0.0
450,1.875,0.0
451,1.8791666666666667,0.0
452,1.8833333333333333,0.0
453,1.8875,0.0
454,1.8916666666666666,0.0
455,1.8958333333333333,0.0
456,1.9,0.0
457,1.9041666666666666,0.0
458,1.9083333333333334,0.0
459,1.9125,0.0
460,1.9166666666666667,0.0
461,1.9208333333333334,0.0
462,1.925,0.0
463,1.9291666666666667,0.0
464,1.9333333333333333,0.0
465,1.9375,0.0
466,1.9416666666666667,0.0
467,1.9458333333333333,0.0
468,1.95,0.0
469,1.9541666666666666,0.0
470,1.9583333333333333,0.0
471,1.9625,0.0
472,1.9666666666666666,0.0
473,1.9708333333333334,0.0
474,1.975,0.0
475,1.9791666666666667,0.0
476,1.9833333333333334,0.0
477,1.9875,0.0
478,1.9916666666666667,0.0
479,1.9958333333333333,0.0
480,2.0,0.0
481,2.004166666666667,0.0
482,2.0083333333333333,0.0
483,2.0125,0.0
484,2.0166666666666666,0.0
485,2.0208333333333335,0.0
486,2.025,0.0
487,2.029166666666667,0.0
488,2.033333333333333,0.0
489,2.0375,0.0
490,2.0416666666666665,0.0
491,2.0458333333333334,0.0
492,2.05,0.0
493,2.0541666666666667,0.0
494,2.058333333333333,0.0
495,2.0625,0.0
496,2.066666666666667,0.0
497,2.0708333333333333,0.0
498,2.075,0.0
499,2.0791666666666666,0.0
500,2.0833333333333335,0.0
501,2.0875,0.0
502,2.091666666666667,0.0
503,2.095833333333333,0.0
504,2.1,0.0
505,2.1041666666666665,0.0
506,2.1083333333333334,0.0
507,2.1125,0.0
508,2.1166666666666667,0.0
509,2.120833333333333,0.0
510,2.125,0.0
511,2.129166666666667,0.0
512,2.1333333333333333,0.0
513,2.1375,0.0
514,2.1416666666666666,0.0
515,2.1458333333333335,0.0
516,2.15,0.0
517,2.154166666666667,0.0
518,2.158333333333333,0.0
519,2.1625,0.0
520,2.1666666666666665,0.0
521,2.1708333333333334,0.0
522,2.175,0.0
523,2.1791666666666667,0.0
524,2.183333333333333,0.0
525,2.1875,0.0
526,2.191666666666667,0.0
527,2.1958333333333333,0.0
528,2.2,0.0
529,2.2041666666666666,0.0
530,2.2083333333333335,0.0
531,2.2125,0.0
532,2.216666666666667,0.0
533,2.220833333333333,0.0
534,2.225,0.0
535,2.2291666666666665,0.0
536,2.2333333333333334,0.0
537,2.2375,0.0
538,2.2416666666666667,0.0
539,2.245833333333333,0.0
540,2.25,0.0
541,2.254166666666667,0.0
542,2.2583333333333333,0.0
543,2.2625,0.0
544,2.2666666666666666,0.0
545,2.2708333333333335,0.0
546,2.275,0.0
547,2.279166666666667,0.0
548,2.283333333333333,0.0
549,2.2875,0.0
550,2.2916666666666665,0.0
551,2.2958333333333334,0.0
552,2.3,0.0
553,2.3041666666666667,0.0
554,2.308333333333333,0.0
555,2.3125,0.0
556,2.316666666666667,0.0
557,2.3208333333333333,0.0
558,2.325,0.0
559,2.3291666666666666,0.0
560,2.3333333333333335,0.0
561,2.3375,0.0
562,2.341666666666667,0.0
563,2.345833333333333,0.0
564,2.35,0.0
565,2.3541666666666665,0.0
566,2.3583333333333334,0.0
567,2.3625,0.0
568,2.3666666666666667,0.0
569,2.370833333333333,0.0
570,2.375,0.0
571,2.379166666666667,0.0
572,2.3833333333333333,0.0
573,2.3875,0.0
574,2.3916666666666666,0.0
575,2.3958333333333335,0.0
576,2.4,0.0
577,2.404166666666667,0.0
578,2.408333333333333,0.0
579,2.4125,0.0
580,2.4166666666666665,0.0
581,2.4208333333333334,0.0
582,2.425,0.0
583,2.4291666666666667,0.0
584,2.433333333333333,0.0
585,2.4375,0.0
586,2.441666666666667,0.0
587,2.4458333333333333,0.0
588,2.45,0.0
589,2.4541666666666666,0.0
590,2.4583333333333335,0.0
591,2.4625,0.0
592,2.466666666666667,0.0
593,2.470833333333333,0.0
594,2.475,0.0
595,2.4791666666666665,0.0
596,2.4833333333333334,0.0
597,2.4875,0.0
598,2.4916666666666667,0.0
599,2.495833333333333,0.0
600,2.5,0.0
601,2.504166666666667,0.0
602,2.5083333333333333,0.0
603,2.5125,0.0
604,2.5166666666666666,0.0
605,2.5208333333333335,0.0
606,2.525,0.0
607,2.529166666666667,0.0
608,2.533333333333333,0.0
609,2.5375,0.0
610,2.5416666666666665,0.0
611,2.5458333333333334,0.0
612,2.55,0.0
613,2.5541666666666667,0.0
614,2.558333333333333,0.0
615,2.5625,0.0
616,2.566666666666667,0.0
617,2.5708333333333333,0.0
618,2.575,0.0
619,2.5791666666666666,0.0
620,2.5833333333333335,0.0
621,2.5875,0.0
622,2.591666666666667,0.0
623,2.595833333333333,0.0
624,2.6,0.0
625,2.6041666666666665,0.0
626,2.6083333333333334,0.0
627,2.6125,0.0
628,2.6166666666666667,0.0
629,2.620833333333333,0.0
630,2.625,0.0
631,2.629166666666667,0.0
632,2.6333333333333333,0.0
633,2.6375,0.0
634,2.6416666666666666,0.0
635,2.6458333333333335,0.0
636,2.65,0.0
637,2.654166666666667,0.0
638,2.658333333333333,0.0
639,2.6625,0.0
640,2.6666666666666665,0.0
641,2.6708333333333334,0.0
642,2.675,0.0
643,2.6791666666666667,0.0
644,2.683333333333333,0.0
645,2.6875,0.0
646,2.691666666666667,0.0
647,2.6958333333333333,0.0
648,2.7,0.0
649,2.7041666666666666,0.0
650,2.7083333333333335,0.0
651,2.7125,0.0
652,2.716666666666667,0.0
653,2.720833333333333,0.0
654,2.725,0.0
655,2.7291666666666665,0.0
656,2.7333333333333334,0.0
657,2.7375,0.0
658,2.7416666666666667,0.0
659,2.745833333333333,0.0
660,2.75,0.0
661,2.754166666666667,0.0
662,2.7583333333333333,0.0
663,2.7625,0.0
664,2.7666666666666666,0.0
665,2.7708333333333335,0.0
666,2.775,0.0
667,2.779166666666667,0.0
668,2.783333333333333,0.0
669,2.7875,0.0
670,2.7916666666666665,0.0
671,2.7958333333333334,0.0
672,2.8,0.0
673,2.8041666666666667,0.0
674,2.808333333333333,0.0
675,2.8125,0.0
676,2.816666666666667,0.0
677,2.8208333333333333,0.0
678,2.825,0.0
679,2.8291666666666666,0.0
680,2.8333333333333335,0.0
681,2.8375,0.0
682,2.841666666666667,0.0
683,2.845833333333333,0.0
684,2.85,0.0
685,2.8541666666666665,0.0
686,2.8583333333333334,0.0
687,2.8625,0.0
688,2.8666666666666667,0.0
689,2.870833333333333,0.0
690,2.875,0.0
691,2.879166666666667,0.0
692,2.8833333333333333,0.0
693,2.8875,0.0
694,2.8916666666666666,0.0
695,2.8958333333333335,0.0
696,2.9,0.0
697,2.904166666666667,0.0
698,2.908333333333333,0.0
699,2.9125,0.0
700,2.9166666666666665,0.0
701,2.9208333333333334,0.0
702,2.925,0.0
703,2.9291666666666667,0.0
704,2.933333333333333,0.0
705,2.9375,0.0
706,2.941666666666667,0.0
707,2.9458333333333333,0.0
708,2.95,0.0
709,2.9541666666666666,0.0
710,2.9583333333333335,0.0
711,2.9625,0.0
712,2.966666666666667,0.0
713,2.970833333333333,0.0
714,2.975,0.0
715,2.9791666666666665,0.0
716,2.9833333333333334,0.0
717,2.9875,0.0
718,2.9916666666666667,0.0
719,2.995833333333333,0.0
720,3.0,0.0
